id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
14003095,JJ458078,2025-10-20T02:58:00.000,039XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1132,011,24,29,08A,1150123,1894416,2025,2025-10-28T15:42:01.000,41.866184544,-87.724361483,"{'latitude': '41.866184544', 'longitude': '-87.724361483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003188,JJ458228,2025-10-20T03:00:00.000,043XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0221,002,3,38,14,1180320,1876357,2025,2025-10-28T15:42:01.000,41.815988115,-87.614061794,"{'latitude': '41.815988115', 'longitude': '-87.614061794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003461,JJ458508,2025-10-20T03:00:00.000,021XX W GLADYS AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,1225,012,27,28,07,1162277,1898416,2025,2025-10-28T15:42:01.000,41.876915653,-87.67963121,"{'latitude': '41.876915653', 'longitude': '-87.67963121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003221,JJ458291,2025-10-20T03:00:00.000,051XX W 63RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0813,008,13,64,14,1143373,1862032,2025,2025-10-28T15:42:01.000,41.77744668,-87.74994879,"{'latitude': '41.77744668', 'longitude': '-87.74994879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003559,JJ458559,2025-10-20T03:00:00.000,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,2222,022,21,73,14,1168188,1841736,2025,2025-10-28T15:42:01.000,41.721253675,-87.659559126,"{'latitude': '41.721253675', 'longitude': '-87.659559126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003622,JJ458871,2025-10-20T03:00:00.000,076XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0421,004,7,43,06,1195249,1854884,2025,2025-10-28T15:42:01.000,41.756708951,-87.560008704,"{'latitude': '41.756708951', 'longitude': '-87.560008704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003094,JJ458081,2025-10-20T03:06:00.000,017XX N WASHTENAW AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1421,014,26,24,26,1158093,1911647,2025,2025-10-28T15:42:01.000,41.913309098,-87.694631977,"{'latitude': '41.913309098', 'longitude': '-87.694631977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003146,JJ458083,2025-10-20T03:08:00.000,041XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,False,False,1915,019,46,3,05,1169377,1927997,2025,2025-10-28T15:42:01.000,41.957936171,-87.652700278,"{'latitude': '41.957936171', 'longitude': '-87.652700278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006625,JJ462372,2025-10-20T03:17:00.000,001XX S STATE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,False,False,0112,001,34,32,11,1176400,1899863,2025,2025-10-28T15:42:01.000,41.880579428,-87.627732563,"{'latitude': '41.880579428', 'longitude': '-87.627732563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003118,JJ458096,2025-10-20T03:20:00.000,088XX S DAUPHIN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0632,006,8,44,06,1183890,1846344,2025,2025-10-28T15:42:01.000,41.733546935,-87.601902825,"{'latitude': '41.733546935', 'longitude': '-87.601902825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003106,JJ458090,2025-10-20T03:24:00.000,013XX N HUDSON AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1821,018,27,8,08B,1173068,1909520,2025,2025-10-28T15:42:01.000,41.907153315,-87.639680572,"{'latitude': '41.907153315', 'longitude': '-87.639680572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003438,JJ458281,2025-10-20T03:29:00.000,082XX S STONY ISLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,0411,004,8,45,05,1188240,1850626,2025,2025-10-28T15:42:01.000,41.74519462,-87.58583056,"{'latitude': '41.74519462', 'longitude': '-87.58583056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003097,JJ458086,2025-10-20T03:30:00.000,034XX W WALNUT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,1123,011,28,27,14,1153365,1901461,2025,2025-10-28T15:42:01.000,41.885453049,-87.71227261,"{'latitude': '41.885453049', 'longitude': '-87.71227261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14008282,JJ458082,2025-10-20T03:35:00.000,044XX N SHERIDAN RD,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1914,019,46,3,05,1168806,1929558,2025,2025-10-28T15:42:01.000,41.962232035,-87.654754014,"{'latitude': '41.962232035', 'longitude': '-87.654754014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003121,JJ458097,2025-10-20T03:40:00.000,032XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,False,False,1413,014,35,22,05,1154235,1915771,2025,2025-10-28T15:42:01.000,41.924703662,-87.708695141,"{'latitude': '41.924703662', 'longitude': '-87.708695141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003132,JJ458092,2025-10-20T03:40:00.000,025XX N NORDICA AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,2512,025,29,18,06,1128659,1916184,2025,2025-10-28T15:42:01.000,41.926309775,-87.802664784,"{'latitude': '41.926309775', 'longitude': '-87.802664784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004247,JJ458120,2025-10-20T03:44:00.000,037XX N HALSTED ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESTAURANT,False,True,1923,019,46,6,04B,1170237,1925336,2025,2025-10-28T15:42:01.000,41.950615509,-87.649616689,"{'latitude': '41.950615509', 'longitude': '-87.649616689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003182,JJ458197,2025-10-20T03:50:00.000,043XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0221,002,3,38,14,1180320,1876378,2025,2025-10-28T15:42:01.000,41.81604574,-87.614061149,"{'latitude': '41.81604574', 'longitude': '-87.614061149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003183,JJ458175,2025-10-20T03:50:00.000,043XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,0221,002,3,38,14,1180321,1876344,2025,2025-10-28T15:42:01.000,41.815952419,-87.614058525,"{'latitude': '41.815952419', 'longitude': '-87.614058525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003228,JJ458181,2025-10-20T03:52:00.000,043XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0221,002,3,38,06,1180322,1876290,2025,2025-10-28T15:42:01.000,41.815804215,-87.614056515,"{'latitude': '41.815804215', 'longitude': '-87.614056515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003092,JJ458089,2025-10-20T03:56:00.000,001XX W GRAND AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1831,018,42,8,06,1174946,1903867,2025,2025-10-28T15:42:01.000,41.891599314,-87.632951466,"{'latitude': '41.891599314', 'longitude': '-87.632951466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003781,JJ459086,2025-10-20T04:00:00.000,043XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0221,002,3,38,14,1180319,1876411,2025,2025-10-28T15:42:01.000,41.816136318,-87.614063804,"{'latitude': '41.816136318', 'longitude': '-87.614063804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003466,JJ458256,2025-10-20T04:00:00.000,063XX S CENTRAL AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,0813,008,13,64,08B,1140176,1861759,2025,2025-10-28T15:42:01.000,41.776756437,-87.761675873,"{'latitude': '41.776756437', 'longitude': '-87.761675873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003148,JJ458118,2025-10-20T04:00:00.000,027XX S CHRISTIANA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,1032,010,22,30,26,1154477,1885505,2025,2025-10-28T15:42:01.000,41.84164587,-87.708615489,"{'latitude': '41.84164587', 'longitude': '-87.708615489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003108,JJ458094,2025-10-20T04:02:00.000,036XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,False,False,2535,025,36,23,05,1151991,1907755,2025,2025-10-28T15:42:01.000,41.902751591,-87.71715224,"{'latitude': '41.902751591', 'longitude': '-87.71715224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003153,JJ458099,2025-10-20T04:09:00.000,077XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0421,004,7,43,08B,1193541,1854138,2025,2025-10-28T15:42:01.000,41.754703829,-87.566292464,"{'latitude': '41.754703829', 'longitude': '-87.566292464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003096,JJ458095,2025-10-20T04:15:00.000,003XX S KILPATRICK AVE,0810,THEFT,OVER $500,STREET,False,False,1131,011,28,25,06,1145104,1898193,2025,2025-10-28T15:42:01.000,41.876645322,-87.742691439,"{'latitude': '41.876645322', 'longitude': '-87.742691439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003480,JJ458417,2025-10-20T04:30:00.000,033XX W 23RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,1024,010,22,30,14,1154267,1888511,2025,2025-10-28T15:42:01.000,41.849898881,-87.709305971,"{'latitude': '41.849898881', 'longitude': '-87.709305971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005310,JJ460780,2025-10-20T04:30:00.000,062XX W BERENICE AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1633,016,38,17,06,1134011,1924941,2025,2025-10-28T15:42:01.000,41.95024738,-87.782791674,"{'latitude': '41.95024738', 'longitude': '-87.782791674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003194,JJ458110,2025-10-20T04:30:00.000,008XX E 88TH ST,0810,THEFT,OVER $500,STREET,False,False,0632,006,8,44,06,1183424,1846812,2025,2025-10-28T15:42:01.000,41.734842034,-87.603595461,"{'latitude': '41.734842034', 'longitude': '-87.603595461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003142,JJ458108,2025-10-20T04:30:00.000,019XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,True,True,1022,010,24,29,08B,1155334,1890316,2025,2025-10-28T15:42:01.000,41.854830663,-87.705341452,"{'latitude': '41.854830663', 'longitude': '-87.705341452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003124,JJ458101,2025-10-20T04:38:00.000,037XX W 85TH ST,0810,THEFT,OVER $500,STREET,False,False,0834,008,18,70,06,1153058,1847955,2025,2025-10-28T15:42:01.000,41.7386313,-87.714814145,"{'latitude': '41.7386313', 'longitude': '-87.714814145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003144,JJ458104,2025-10-20T04:45:00.000,043XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,False,False,0813,008,13,65,05,1148563,1862474,2025,2025-10-28T15:42:01.000,41.778561407,-87.730910604,"{'latitude': '41.778561407', 'longitude': '-87.730910604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003112,JJ458102,2025-10-20T04:45:00.000,034XX W 63RD ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,POLICE FACILITY / VEHICLE PARKING LOT,True,False,0823,008,14,66,24,1154582,1862632,2025,2025-10-28T15:42:01.000,41.778877155,-87.708840106,"{'latitude': '41.778877155', 'longitude': '-87.708840106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004165,JJ458113,2025-10-20T04:45:00.000,014XX W 113TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,False,True,2234,022,21,75,26,1168339,1829436,2025,2025-10-28T15:42:01.000,41.687497266,-87.659358632,"{'latitude': '41.687497266', 'longitude': '-87.659358632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003131,JJ458105,2025-10-20T04:45:00.000,053XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1523,015,37,25,08B,1140809,1900235,2025,2025-10-28T15:42:01.000,41.882328854,-87.758411303,"{'latitude': '41.882328854', 'longitude': '-87.758411303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003165,JJ458132,2025-10-20T05:00:00.000,043XX W 51ST ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,False,False,0815,008,14,57,05,1148136,1870459,2025,2025-10-28T15:42:01.000,41.800481707,-87.732271379,"{'latitude': '41.800481707', 'longitude': '-87.732271379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006052,JJ461703,2025-10-20T05:00:00.000,014XX N MAYFIELD AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2531,025,29,25,06,1136760,1908875,2025,2025-10-28T15:42:01.000,41.906111588,-87.773072333,"{'latitude': '41.906111588', 'longitude': '-87.773072333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003397,JJ458401,2025-10-20T05:00:00.000,043XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0215,002,3,38,08A,1179582,1876287,2025,2025-10-29T15:43:57.000,41.815812948,-87.616771041,"{'latitude': '41.815812948', 'longitude': '-87.616771041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003797,JJ459190,2025-10-20T05:02:00.000,085XX S KEATING AVE,0810,THEFT,OVER $500,STREET,False,False,0834,008,18,70,06,1146257,1847560,2025,2025-10-28T15:42:01.000,41.737678776,-87.739741945,"{'latitude': '41.737678776', 'longitude': '-87.739741945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004123,JJ458112,2025-10-20T05:04:00.000,061XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0712,007,16,68,08B,1171683,1864283,2025,2025-10-28T15:42:01.000,41.783049789,-87.646097982,"{'latitude': '41.783049789', 'longitude': '-87.646097982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004768,JJ459959,2025-10-20T05:10:00.000,016XX W 79TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0611,006,17,71,03,1167005,1852331,2025,2025-10-28T15:42:01.000,41.75035324,-87.663590235,"{'latitude': '41.75035324', 'longitude': '-87.663590235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003213,JJ458125,2025-10-20T05:12:00.000,043XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,0813,008,13,65,05,1148563,1862474,2025,2025-10-28T15:42:01.000,41.778561407,-87.730910604,"{'latitude': '41.778561407', 'longitude': '-87.730910604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003176,JJ458180,2025-10-20T05:15:00.000,018XX S KEELER AVE,0810,THEFT,OVER $500,STREET,False,False,1012,010,24,29,06,1148680,1890684,2025,2025-10-28T15:42:01.000,41.855971447,-87.729755221,"{'latitude': '41.855971447', 'longitude': '-87.729755221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003149,JJ458127,2025-10-20T05:20:00.000,044XX S ARCHER AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,0821,008,12,58,05,1155111,1874948,2025,2025-10-28T15:42:01.000,41.812663447,-87.70657153,"{'latitude': '41.812663447', 'longitude': '-87.70657153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003469,JJ458581,2025-10-20T05:30:00.000,053XX S SACRAMENTO AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0923,009,14,63,07,1157289,1868894,2025,2025-10-28T15:42:01.000,41.796006595,-87.698746493,"{'latitude': '41.796006595', 'longitude': '-87.698746493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003141,JJ458119,2025-10-20T05:32:00.000,022XX W 21ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1234,012,25,31,14,1161670,1889693,2025,2025-10-28T15:42:01.000,41.852991574,-87.682102891,"{'latitude': '41.852991574', 'longitude': '-87.682102891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003136,JJ458124,2025-10-20T05:48:00.000,0000X E WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0111,001,42,32,08B,1176621,1902155,2025,2025-10-28T15:42:01.000,41.886863814,-87.626851797,"{'latitude': '41.886863814', 'longitude': '-87.626851797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003178,JJ458141,2025-10-20T06:00:00.000,023XX S MARSHALL BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1033,010,24,30,14,1157070,1888376,2025,2025-10-28T15:42:01.000,41.849472071,-87.699022153,"{'latitude': '41.849472071', 'longitude': '-87.699022153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003379,JJ458376,2025-10-20T06:00:00.000,077XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0835,008,18,70,08B,1154722,1853076,2025,2025-10-28T15:42:01.000,41.752651198,-87.708581307,"{'latitude': '41.752651198', 'longitude': '-87.708581307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003277,JJ458146,2025-10-20T06:00:00.000,023XX W HADDON AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,SIDEWALK,True,False,1212,012,1,24,06,1160604,1907584,2025,2025-10-28T15:42:01.000,41.902108232,-87.685519827,"{'latitude': '41.902108232', 'longitude': '-87.685519827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14012522,JJ468204,2025-10-20T06:00:00.000,011XX E 57TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0235,002,5,41,07,,,2025,2025-10-29T15:44:51.000,,,
14003193,JJ458158,2025-10-20T06:15:00.000,081XX S INGLESIDE AVE,0810,THEFT,OVER $500,STREET,False,True,0631,006,8,44,06,1183980,1851187,2025,2025-10-28T15:42:01.000,41.746834554,-87.601422217,"{'latitude': '41.746834554', 'longitude': '-87.601422217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003235,JJ458135,2025-10-20T06:20:00.000,006XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0123,001,4,32,14,1176456,1897484,2025,2025-10-28T15:42:01.000,41.874050049,-87.627598768,"{'latitude': '41.874050049', 'longitude': '-87.627598768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003247,JJ458169,2025-10-20T06:20:00.000,039XX W JACKSON BLVD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,1122,011,28,26,17,1150250,1898399,2025,2025-10-28T15:42:01.000,41.877111878,-87.723791419,"{'latitude': '41.877111878', 'longitude': '-87.723791419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003164,JJ458137,2025-10-20T06:25:00.000,001XX S CALIFORNIA AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1124,011,27,27,18,1157750,1899147,2025,2025-10-28T15:42:01.000,41.879015,-87.696233095,"{'latitude': '41.879015', 'longitude': '-87.696233095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003460,JJ458539,2025-10-20T06:30:00.000,104XX S OAKLEY AVE,0810,THEFT,OVER $500,STREET,False,False,2212,022,19,72,06,1162895,1835366,2025,2025-10-28T15:42:01.000,41.703885375,-87.679123692,"{'latitude': '41.703885375', 'longitude': '-87.679123692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003749,JJ458840,2025-10-20T06:30:00.000,009XX N CALIFORNIA AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,1211,012,26,24,26,1157550,1906250,2025,2025-10-28T15:42:01.000,41.898510357,-87.696773983,"{'latitude': '41.898510357', 'longitude': '-87.696773983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003155,JJ458139,2025-10-20T06:50:00.000,007XX W 16TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1235,012,25,31,14,1171627,1892299,2025,2025-10-28T15:42:01.000,41.859929611,-87.645480991,"{'latitude': '41.859929611', 'longitude': '-87.645480991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003229,JJ458183,2025-10-20T06:50:00.000,026XX S CALUMET AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),True,False,0133,001,4,35,08A,1178927,1886949,2025,2025-10-28T15:42:01.000,41.845085249,-87.618848403,"{'latitude': '41.845085249', 'longitude': '-87.618848403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003808,JJ459167,2025-10-20T07:00:00.000,034XX W COLUMBUS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0834,008,18,70,14,1155022,1850883,2025,2025-10-28T15:42:01.000,41.746627263,-87.70754037,"{'latitude': '41.746627263', 'longitude': '-87.70754037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003692,JJ459003,2025-10-20T07:00:00.000,056XX N CHRISTIANA AVE,0810,THEFT,OVER $500,STREET,False,False,1711,017,39,13,06,1153027,1937349,2025,2025-10-28T15:42:01.000,41.983939244,-87.71255956,"{'latitude': '41.983939244', 'longitude': '-87.71255956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003884,JJ459254,2025-10-20T07:00:00.000,022XX N NARRAGANSETT AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2512,025,36,19,06,1133385,1914115,2025,2025-10-28T15:42:01.000,41.920550619,-87.785347203,"{'latitude': '41.920550619', 'longitude': '-87.785347203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003494,JJ458178,2025-10-20T07:20:00.000,062XX S DORCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0314,003,20,42,08B,1186613,1863750,2025,2025-10-28T15:42:01.000,41.781246706,-87.591377284,"{'latitude': '41.781246706', 'longitude': '-87.591377284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003217,JJ458171,2025-10-20T07:20:00.000,053XX S SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0923,009,14,63,07,1157281,1869170,2025,2025-10-28T15:42:01.000,41.796764139,-87.698768358,"{'latitude': '41.796764139', 'longitude': '-87.698768358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006501,JJ462263,2025-10-20T07:22:00.000,120XX S EMERALD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,0523,005,21,53,26,1173476,1825031,2025,2025-10-28T15:42:01.000,41.675297415,-87.640682332,"{'latitude': '41.675297415', 'longitude': '-87.640682332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003293,JJ458209,2025-10-20T07:25:00.000,115XX S YALE AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,False,True,0522,005,9,53,26,1176675,1828470,2025,2025-10-28T15:42:01.000,41.684663397,-87.628870501,"{'latitude': '41.684663397', 'longitude': '-87.628870501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004616,JJ460015,2025-10-20T07:30:00.000,028XX W WABANSIA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1421,014,26,24,06,1157034,1911289,2025,2025-10-28T15:42:01.000,41.912348291,-87.698532259,"{'latitude': '41.912348291', 'longitude': '-87.698532259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003512,JJ458538,2025-10-20T07:30:00.000,029XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,False,False,0133,001,4,35,07,1179389,1885691,2025,2025-10-28T15:42:01.000,41.841622651,-87.617191438,"{'latitude': '41.841622651', 'longitude': '-87.617191438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14008747,JJ464965,2025-10-20T07:45:00.000,023XX W 110TH PL,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,2212,022,19,75,08B,1162668,1831382,2025,2025-10-28T15:42:01.000,41.692957314,-87.680065582,"{'latitude': '41.692957314', 'longitude': '-87.680065582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007692,JJ463724,2025-10-20T07:45:00.000,004XX N LARAMIE AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,False,False,1523,015,37,25,06,1141628,1902375,2025,2025-10-28T15:42:01.000,41.888186183,-87.75535096,"{'latitude': '41.888186183', 'longitude': '-87.75535096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
