id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location
14006302,JJ461930,2025-10-23T06:30:00.000,061XX S MASON AVE,0810,THEFT,OVER $500,STREET,False,False,0812,008,13,64,06,2025,2025-11-01T15:41:48.000,,,,,
14006671,JJ462445,2025-10-23T06:45:00.000,001XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,0122,001,34,32,08B,2025,2025-11-01T15:41:48.000,,,,,
14006718,JJ462447,2025-10-23T06:45:00.000,074XX S DORCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SCHOOL - PUBLIC GROUNDS,False,False,0324,003,8,43,07,2025,2025-11-01T15:41:48.000,,,,,
14006436,JJ462004,2025-10-23T06:51:00.000,035XX W 82ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,0834,008,18,70,14,2025,2025-11-01T15:41:48.000,,,,,
14006427,JJ461943,2025-10-23T06:55:00.000,055XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,1633,016,30,15,14,2025,2025-11-01T15:41:48.000,,,,,
14006391,JJ461948,2025-10-23T06:56:00.000,039XX W OGDEN AVE,0460,BATTERY,SIMPLE,GAS STATION,False,False,1013,010,22,29,08B,2025,2025-11-01T15:41:48.000,,,,,
14006346,JJ462009,2025-10-23T06:57:00.000,001XX W 127TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0523,005,9,53,03,2025,2025-10-31T15:41:45.000,1177579,1820730,41.663403306,-87.625793875,"{'latitude': '41.663403306', 'longitude': '-87.625793875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006401,JJ461939,2025-10-23T07:00:00.000,036XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0212,002,4,36,08A,2025,2025-11-01T15:41:48.000,,,,,
14008525,JJ464550,2025-10-23T07:00:00.000,016XX W PIERCE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,SIDEWALK,False,False,1433,014,1,24,07,2025,2025-11-01T15:41:48.000,,,,,
14007319,JJ462217,2025-10-23T07:00:00.000,091XX S BLACKSTONE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0413,004,8,48,06,2025,2025-10-31T15:41:45.000,1187708,1844758,41.729104897,-87.587966083,"{'latitude': '41.729104897', 'longitude': '-87.587966083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14012838,JJ469763,2025-10-23T07:00:00.000,056XX N KENMORE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2022,020,48,77,06,2025,2025-11-01T15:41:48.000,,,,,
14006504,JJ461942,2025-10-23T07:00:00.000,014XX E MARQUETTE RD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,0321,003,5,42,04A,2025,2025-11-01T15:41:48.000,,,,,
14006281,JJ461940,2025-10-23T07:05:00.000,053XX W BARRY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2514,025,30,19,07,2025,2025-11-01T15:41:48.000,,,,,
14006998,JJ461957,2025-10-23T07:10:00.000,061XX N BROADWAY,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2433,024,48,77,06,2025,2025-11-01T15:41:48.000,,,,,
14007547,JJ463341,2025-10-23T07:10:00.000,032XX W THOMAS ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1121,011,26,23,08B,2025,2025-11-01T15:41:48.000,,,,,
14006428,JJ462019,2025-10-23T07:15:00.000,005XX N HALSTED ST,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,1214,012,27,24,08B,2025,2025-11-01T15:41:48.000,,,,,
14012205,JJ468852,2025-10-23T07:20:00.000,006XX N LA SALLE DR,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,018,42,8,06,2025,2025-11-01T15:41:48.000,,,,,
14006305,JJ461954,2025-10-23T07:20:00.000,014XX W FARGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2422,024,49,1,08B,2025,2025-10-31T15:41:45.000,1165311,1949540,42.017138423,-87.667032078,"{'latitude': '42.017138423', 'longitude': '-87.667032078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006451,JJ461986,2025-10-23T07:28:00.000,084XX S VINCENNES AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,0622,006,21,71,08A,2025,2025-11-01T15:41:48.000,,,,,
14006353,JJ461968,2025-10-23T07:29:00.000,003XX N DESPLAINES ST,051A,ASSAULT,AGGRAVATED - HANDGUN,GROCERY FOOD STORE,False,False,1214,012,34,28,04A,2025,2025-10-31T15:41:45.000,1171859,1902722,41.888525948,-87.644322264,"{'latitude': '41.888525948', 'longitude': '-87.644322264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006456,JJ462050,2025-10-23T07:30:00.000,016XX W DIVISION ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1213,012,1,24,08B,2025,2025-11-01T15:41:48.000,,,,,
14006363,JJ461980,2025-10-23T07:30:00.000,014XX N HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,1424,014,1,24,14,2025,2025-10-31T15:41:45.000,1162140,1909528,41.907410746,-87.679823484,"{'latitude': '41.907410746', 'longitude': '-87.679823484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006420,JJ462054,2025-10-23T07:30:00.000,032XX W THOMAS ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,1121,011,26,23,08B,2025,2025-10-31T15:41:45.000,1154584,1907134,41.900996007,-87.707644275,"{'latitude': '41.900996007', 'longitude': '-87.707644275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006661,JJ462377,2025-10-23T07:30:00.000,050XX S ARTESIAN AVE,1792,KIDNAPPING,CHILD ABDUCTION / STRANGER,CTA BUS,False,False,0923,009,15,63,26,2025,2025-11-01T15:41:48.000,,,,,
14009440,JJ462294,2025-10-23T07:38:00.000,065XX W BRYN MAWR AVE,0462,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",SCHOOL - PUBLIC BUILDING,False,False,1612,016,41,10,04B,2025,2025-10-31T15:41:45.000,1131583,1936817,41.98287878,-87.791440835,"{'latitude': '41.98287878', 'longitude': '-87.791440835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006465,JJ461969,2025-10-23T07:39:00.000,001XX N STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,True,False,0111,001,42,32,08B,2025,2025-11-01T15:41:48.000,,,,,
14006453,JJ462213,2025-10-23T07:56:00.000,046XX W MC LEAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,2522,025,26,19,26,2025,2025-11-01T15:41:48.000,,,,,
14006813,JJ462755,2025-10-23T08:00:00.000,076XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0624,006,6,69,07,2025,2025-11-01T15:41:48.000,,,,,
14007802,JJ463811,2025-10-23T08:00:00.000,029XX W POLK ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1135,011,28,27,08B,2025,2025-11-01T15:41:48.000,,,,,
14006536,JJ462260,2025-10-23T08:00:00.000,003XX E KENSINGTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0532,005,9,53,14,2025,2025-11-01T15:41:48.000,,,,,
14007436,JJ463351,2025-10-23T08:00:00.000,087XX S EXCHANGE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,0423,004,10,46,26,2025,2025-10-31T15:41:45.000,1197281,1847639,41.736777767,-87.552802808,"{'latitude': '41.736777767', 'longitude': '-87.552802808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007072,JJ462947,2025-10-23T08:00:00.000,072XX S MARSHFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0735,007,17,67,07,2025,2025-11-01T15:41:48.000,,,,,
14006771,JJ462595,2025-10-23T08:00:00.000,036XX W 69TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,0833,008,23,65,26,2025,2025-11-01T15:41:48.000,,,,,
14006388,JJ462174,2025-10-23T08:00:00.000,015XX W FULLERTON AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1932,019,32,7,06,2025,2025-11-01T15:41:48.000,,,,,
14008116,JJ463374,2025-10-23T08:00:00.000,052XX W GALEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,2532,025,37,25,14,2025,2025-11-01T15:41:48.000,,,,,
14006377,JJ461988,2025-10-23T08:00:00.000,052XX W MADISON ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1522,015,37,25,06,2025,2025-11-01T15:41:48.000,,,,,
14006523,JJ462000,2025-10-23T08:01:00.000,035XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,0822,008,14,66,08B,2025,2025-11-01T15:41:48.000,,,,,
14006396,JJ462065,2025-10-23T08:15:00.000,045XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,0221,002,3,38,06,2025,2025-11-01T15:41:48.000,,,,,
14006506,JJ462274,2025-10-23T08:15:00.000,076XX S SOUTH CHICAGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,0411,004,8,43,11,2025,2025-11-01T15:41:48.000,,,,,
14007087,JJ462895,2025-10-23T08:19:00.000,024XX N SAYRE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,2512,025,36,18,26,2025,2025-11-01T15:41:48.000,,,,,
14006386,JJ462021,2025-10-23T08:30:00.000,063XX S INGLESIDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),False,True,0314,003,20,42,26,2025,2025-11-01T15:41:48.000,,,,,
14006958,JJ462924,2025-10-23T08:30:00.000,111XX S EGGLESTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2233,022,21,49,26,2025,2025-11-01T15:41:48.000,,,,,
14006716,JJ462567,2025-10-23T08:30:00.000,015XX N DAMEN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,1424,014,1,24,03,2025,2025-11-01T15:41:48.000,,,,,
14011625,JJ467213,2025-10-23T08:30:00.000,051XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC GROUNDS,False,False,2032,020,40,4,14,2025,2025-11-01T15:41:48.000,,,,,
14007808,JJ463958,2025-10-23T08:30:00.000,043XX W 16TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,1012,010,24,29,04A,2025,2025-11-01T15:41:48.000,,,,,
14006991,JJ462109,2025-10-23T08:30:00.000,074XX N SHERIDAN RD,0810,THEFT,OVER $500,STREET,False,False,2422,024,49,1,06,2025,2025-11-01T15:41:48.000,,,,,
14006398,JJ462108,2025-10-23T08:45:00.000,088XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0632,006,6,44,14,2025,2025-11-01T15:41:48.000,,,,,
14006571,JJ462124,2025-10-23T08:47:00.000,067XX S HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0726,007,16,67,14,2025,2025-11-01T15:41:48.000,,,,,
14006403,JJ462104,2025-10-23T08:52:00.000,024XX N SAYRE AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,False,True,2512,025,36,18,26,2025,2025-11-01T15:41:48.000,,,,,
14006583,JJ462101,2025-10-23T08:56:00.000,002XX E HURON ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,HOSPITAL BUILDING / GROUNDS,False,False,1834,018,2,8,24,2025,2025-11-01T15:41:48.000,,,,,
14007520,JJ463451,2025-10-23T09:00:00.000,049XX W ROSCOE ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1634,016,31,15,06,2025,2025-11-01T15:41:48.000,,,,,
14006442,JJ462102,2025-10-23T09:00:00.000,020XX W LAWRENCE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,GOVERNMENT BUILDING / PROPERTY,False,False,1911,019,47,4,14,2025,2025-11-01T15:41:48.000,,,,,
14006469,JJ462100,2025-10-23T09:00:00.000,054XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1522,015,29,25,08B,2025,2025-10-31T15:41:45.000,1139805,1900211,41.882281393,-87.76209864,"{'latitude': '41.882281393', 'longitude': '-87.76209864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14012733,JJ468802,2025-10-23T09:00:00.000,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,False,1651,016,41,76,06,2025,2025-11-01T15:41:48.000,,,,,
14007016,JJ462082,2025-10-23T09:05:00.000,128XX S EGGLESTON AVE,0810,THEFT,OVER $500,STREET,False,False,0523,005,9,53,06,2025,2025-11-01T15:41:48.000,,,,,
14006606,JJ462200,2025-10-23T09:09:00.000,001XX W 109TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,0513,005,9,49,26,2025,2025-11-01T15:41:48.000,,,,,
14006534,JJ462055,2025-10-23T09:10:00.000,001XX N STATE ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,0111,001,42,32,08B,2025,2025-11-01T15:41:48.000,,,,,
14006317,JJ462056,2025-10-23T09:20:00.000,019XX W CERMAK RD,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1034,010,25,31,06,2025,2025-11-01T15:41:48.000,,,,,
14006750,JJ462146,2025-10-23T09:28:00.000,074XX S DORCHESTER AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,True,0324,003,8,43,08B,2025,2025-11-01T15:41:48.000,,,,,
14006567,JJ462094,2025-10-23T09:29:00.000,007XX E 92ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,0633,006,8,44,08A,2025,2025-11-01T15:41:48.000,,,,,
14010610,JJ467155,2025-10-23T09:30:00.000,026XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1935,019,43,7,08B,2025,2025-11-01T15:41:48.000,,,,,
14006688,JJ462451,2025-10-23T09:30:00.000,014XX E 67TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,0332,003,5,43,14,2025,2025-11-01T15:41:48.000,,,,,
14006480,JJ462105,2025-10-23T09:30:00.000,010XX S LYTLE ST,0580,STALKING,SIMPLE,APARTMENT,False,True,1231,012,28,28,08A,2025,2025-10-31T15:41:45.000,1168201,1895570,41.868980135,-87.657962371,"{'latitude': '41.868980135', 'longitude': '-87.657962371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006533,JJ462179,2025-10-23T09:30:00.000,008XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SCHOOL - PRIVATE GROUNDS,True,False,0123,001,4,32,06,2025,2025-11-01T15:41:48.000,,,,,
14011916,JJ468346,2025-10-23T09:30:00.000,005XX N CLARK ST,0810,THEFT,OVER $500,HOTEL / MOTEL,False,False,1831,018,42,8,06,2025,2025-11-01T15:41:48.000,,,,,
14006358,JJ462096,2025-10-23T09:42:00.000,007XX S SACRAMENTO BLVD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1135,011,28,27,18,2025,2025-11-01T15:41:48.000,,,,,
14006438,JJ462074,2025-10-23T09:45:00.000,052XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2023,020,48,77,06,2025,2025-11-01T15:41:48.000,,,,,
14007035,JJ462569,2025-10-23T09:45:00.000,003XX S MICHIGAN AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,0113,001,34,32,06,2025,2025-11-01T15:41:48.000,,,,,
14006983,JJ462306,2025-10-23T09:50:00.000,039XX W 47TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,0821,008,14,57,06,2025,2025-11-01T15:41:48.000,,,,,
14006515,JJ462135,2025-10-23T09:50:00.000,041XX N KEYSTONE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1722,017,39,16,08A,2025,2025-11-01T15:41:48.000,,,,,
14006542,JJ462231,2025-10-23T09:50:00.000,0000X N MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,0114,001,42,32,08B,2025,2025-11-01T15:41:48.000,,,,,
14006600,JJ462397,2025-10-23T09:52:00.000,035XX S DR MARTIN LUTHER KING JR DR,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,BANK,False,False,0212,002,4,35,15,2025,2025-10-31T15:41:45.000,1179387,1881825,41.831014114,-87.617317037,"{'latitude': '41.831014114', 'longitude': '-87.617317037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006466,JJ462132,2025-10-23T10:00:00.000,010XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1111,011,37,23,08B,2025,2025-11-01T15:41:48.000,,,,,
14006526,JJ462323,2025-10-23T10:00:00.000,023XX N MERRIMAC AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,RESIDENCE,False,False,2512,025,36,19,06,2025,2025-11-01T15:41:48.000,,,,,
14007777,JJ463806,2025-10-23T10:00:00.000,025XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1935,019,43,7,07,2025,2025-11-01T15:41:48.000,,,,,
14014206,JJ471473,2025-10-23T10:00:00.000,005XX W 35TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",OTHER (SPECIFY),False,False,0915,009,11,60,11,2025,2025-10-31T15:41:45.000,,,,,
14007113,JJ462902,2025-10-23T10:00:00.000,0000X W 95TH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,CTA STATION,False,False,0634,006,9,49,02,2025,2025-10-31T15:41:45.000,1177762,1841949,41.721627204,-87.624485177,"{'latitude': '41.721627204', 'longitude': '-87.624485177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006616,JJ462149,2025-10-23T10:00:00.000,025XX S CALIFORNIA AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,APARTMENT,False,False,1033,010,24,30,03,2025,2025-10-31T15:41:45.000,1158114,1886858,41.845285285,-87.695231925,"{'latitude': '41.845285285', 'longitude': '-87.695231925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006402,JJ462110,2025-10-23T10:00:00.000,030XX W PALMER BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1414,014,1,22,14,2025,2025-11-01T15:41:48.000,,,,,
14006494,JJ462128,2025-10-23T10:05:00.000,053XX N CLARK ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2013,020,48,77,06,2025,2025-10-31T15:41:45.000,1165066,1935403,41.978351385,-87.668337616,"{'latitude': '41.978351385', 'longitude': '-87.668337616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006665,JJ462190,2025-10-23T10:14:00.000,056XX N BERNARD ST,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,VEHICLE - COMMERCIAL,False,False,1711,017,39,13,15,2025,2025-11-01T15:41:48.000,,,,,
14006658,JJ462218,2025-10-23T10:15:00.000,026XX S SACRAMENTO AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",ALLEY,False,False,1033,010,25,30,08B,2025,2025-11-01T15:41:48.000,,,,,
14006666,JJ462147,2025-10-23T10:15:00.000,003XX W 108TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0513,005,21,49,14,2025,2025-11-01T15:41:48.000,,,,,
14006455,JJ462158,2025-10-23T10:16:00.000,007XX E 92ND ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0633,006,8,44,08A,2025,2025-11-01T15:41:48.000,,,,,
14006481,JJ462157,2025-10-23T10:17:00.000,001XX N LA SALLE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA TRAIN,True,False,0122,001,42,32,18,2025,2025-11-01T15:41:48.000,,,,,
14006640,JJ462290,2025-10-23T10:17:00.000,013XX W DIVISION ST,0620,BURGLARY,UNLAWFUL ENTRY,GAS STATION,False,False,1433,014,1,24,05,2025,2025-11-01T15:41:48.000,,,,,
14006561,JJ462177,2025-10-23T10:20:00.000,016XX E 95TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0431,004,7,51,06,2025,2025-10-31T15:41:45.000,1188736,1842307,41.722354607,-87.584278449,"{'latitude': '41.722354607', 'longitude': '-87.584278449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006517,JJ462189,2025-10-23T10:29:00.000,016XX N PULASKI RD,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,False,False,2535,025,26,23,03,2025,2025-10-31T15:41:45.000,1149466,1910591,41.91058325,-87.726353375,"{'latitude': '41.91058325', 'longitude': '-87.726353375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006540,JJ462161,2025-10-23T10:30:00.000,003XX W HUBBARD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1831,018,42,8,06,2025,2025-11-01T15:41:48.000,,,,,
14006706,JJ462460,2025-10-23T10:30:00.000,041XX S EMERALD AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARK PROPERTY,False,False,0925,009,11,61,06,2025,2025-11-01T15:41:48.000,,,,,
14007704,JJ463699,2025-10-23T10:30:00.000,085XX W HIGGINS RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1614,016,41,76,07,2025,2025-11-01T15:41:48.000,,,,,
14008890,JJ464252,2025-10-23T10:30:00.000,027XX N MARMORA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2514,025,30,19,06,2025,2025-11-01T15:41:48.000,,,,,
14006514,JJ462192,2025-10-23T10:30:00.000,005XX E 71ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0323,003,6,69,06,2025,2025-11-01T15:41:48.000,,,,,
14006437,JJ462184,2025-10-23T10:42:00.000,065XX N CAMPBELL AVE,2022,NARCOTICS,POSSESS - COCAINE,SIDEWALK,True,False,2412,024,50,2,18,2025,2025-11-01T15:41:48.000,,,,,
14006719,JJ462450,2025-10-23T10:44:00.000,020XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,COMMERCIAL / BUSINESS OFFICE,False,False,1212,012,1,24,11,2025,2025-11-01T15:41:48.000,,,,,
14006581,JJ462181,2025-10-23T10:45:00.000,019XX W 95TH ST,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2213,022,19,72,03,2025,2025-11-01T15:41:48.000,,,,,
14006553,JJ462196,2025-10-23T10:50:00.000,006XX N PINE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1524,015,37,25,06,2025,2025-11-01T15:41:48.000,,,,,
14006413,JJ462204,2025-10-23T10:50:00.000,012XX W WESTGATE TER,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1231,012,34,28,06,2025,2025-11-01T15:41:48.000,,,,,
14006546,JJ462206,2025-10-23T10:56:00.000,069XX S LAFAYETTE AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,0731,007,6,69,08B,2025,2025-11-01T15:41:48.000,,,,,
14006505,JJ462230,2025-10-23T11:00:00.000,079XX S LANGLEY AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,APARTMENT,False,False,0624,006,6,44,26,2025,2025-11-01T15:41:48.000,,,,,
14009622,JJ466040,2025-10-23T11:00:00.000,089XX S LOOMIS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2222,022,21,73,08A,2025,2025-11-01T15:41:48.000,,,,,
14007404,JJ462317,2025-10-23T11:00:00.000,027XX W FULLERTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1431,014,1,22,11,2025,2025-10-31T15:41:45.000,1157506,1915835,41.924813269,-87.696674271,"{'latitude': '41.924813269', 'longitude': '-87.696674271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14008518,JJ464645,2025-10-23T11:00:00.000,081XX S SANGAMON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0613,006,17,71,07,2025,2025-10-31T15:41:45.000,1171390,1850958,41.746490758,-87.647561702,"{'latitude': '41.746490758', 'longitude': '-87.647561702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007323,JJ462523,2025-10-23T11:00:00.000,077XX S LOOMIS BLVD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,False,True,0612,006,17,71,20,2025,2025-10-31T15:41:45.000,1168343,1853353,41.753129063,-87.65865782,"{'latitude': '41.753129063', 'longitude': '-87.65865782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007694,JJ463329,2025-10-23T11:00:00.000,097XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0511,005,9,49,08A,2025,2025-11-01T15:41:48.000,,,,,
14007458,JJ462335,2025-10-23T11:00:00.000,045XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0924,009,15,61,14,2025,2025-11-01T15:41:48.000,,,,,
14007909,JJ462745,2025-10-23T11:00:00.000,028XX W WARREN BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1222,012,27,27,05,2025,2025-11-01T15:41:48.000,,,,,
14006597,JJ462234,2025-10-23T11:10:00.000,037XX N BROADWAY,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1925,019,46,6,08B,2025,2025-11-01T15:41:48.000,,,,,
14007597,JJ463380,2025-10-23T11:12:00.000,088XX S BURLEY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,0424,004,10,46,08A,2025,2025-11-01T15:41:48.000,,,,,
